Date,Is_Rebalance_Date,Scrip,Sector,Close,Price_252d_Ago,Price_50d_Ago,Price_20d_Ago,Return_252d_%,Return_50d_%,Return_20d_%,Rank_252d,Rank_50d,Rank_20d,Has_252d_Data,Combined_Score_%,Overall_Rank,In_Portfolio,Sharpe_252d,RSI_14,Volatility_%,EMA200,Above_EMA200
2024-01-23,YES,NIFTYBEES,ETF - Top 50,234.87,195.61,214.83,235.5,20.07,9.33,-0.27,9,8,11,YES,9.71,8,,1.98,41.1,9.4,216.95,YES
2024-01-23,YES,MNC,ETF - MNC,23.95,19.9,22.5,23.75,20.35,6.44,0.84,8,9,8,YES,9.21,9,,1.17,38.3,17.2,22.15,YES
2024-01-23,YES,GOLDBEES,ETF - GOLD,52.86,47.95,51.4,53.19,10.24,2.84,-0.62,10,12,12,YES,4.15,10,,0.99,31.1,10.4,51.49,YES
2024-01-23,YES,GILT5YBEES,ETF - Fixed Income,54.54,50.57,53.42,54.17,7.85,2.1,0.68,12,13,9,YES,3.54,11,,4.29,79.6,1.8,53.07,YES
2024-01-23,YES,BANKBEES,ETF - Bank,459.55,426.3,445.34,483.6,7.8,3.19,-4.97,13,11,13,YES,2.01,12,,0.66,25.2,12.6,454.15,YES
2024-01-23,YES,PVTBANIETF,ETF - Pvt Bank,23.13,21.23,22.68,24.46,8.95,1.98,-5.44,11,14,14,YES,1.83,13,,0.73,25.8,12.8,22.91,YES
2024-01-23,YES,SILVERBEES,ETF - SILVER,69.43,67.15,69.37,73.48,3.4,0.09,-5.51,14,15,15,YES,-0.68,14,,0.27,20.2,19.6,71.19,NO
2024-01-23,YES,HDFCSML250,ETF - SmallCap,143.37,,125.76,139.48,,14.0,2.79,22,6,5,NO,8.4,15,,0,56.4,0,120.23,YES
2024-01-23,YES,AUTOBEES,ETF - Auto,186.66,,,,,,,15,16,16,NO,,16,,0,0,0,,
2024-01-23,YES,BFSI,ETF - Fin Services,20.48,,,,,,,16,17,17,NO,,17,,0,0,0,,
2024-01-23,YES,COMMOIETF,ETF - Commodities,75.4,,,,,,,17,18,18,NO,,18,,0,0,0,,
2024-01-23,YES,CONSUMBEES,ETF - Consumption,104.15,,,,,,,18,19,19,NO,,19,,0,0,0,,
2024-01-23,YES,DIVOPPBEES,ETF - Dividend Opportunities 50,69.02,,,,,,,19,20,20,NO,,20,,0,0,0,,
2024-01-23,YES,ESG,ETF - Nifty 100 ESG Sector Leaders,35.26,,,,,,,20,21,21,NO,,21,,0,0,0,,
2024-01-23,YES,FINIETF,ETF - Fin Services Ex-Bank,22.08,,,,,,,21,22,22,NO,,22,,0,0,0,,
2024-01-23,YES,HEALTHIETF,ETF - Healthcare,112.93,,,,,,,23,23,23,NO,,23,,0,0,0,,
2024-01-23,YES,ITBEES,ETF - IT,38.65,,,,,,,24,24,24,NO,,24,,0,0,0,,
2024-01-23,YES,LTGILTBEES,ETF - Fixed Income,24.96,,,,,,,25,25,25,NO,,25,,0,0,0,,
2024-01-23,YES,MAKEINDIA,ETF - Manufacturing,109.95,,,,,,,26,26,26,NO,,26,,0,0,0,,
2024-01-23,YES,MID150BEES,ETF - MidCap,176.5,,,,,,,27,27,27,NO,,27,,0,0,0,,
2024-01-23,YES,PHARMABEES,ETF - Pharma,17.77,,,,,,,28,28,28,NO,,28,,0,0,0,,
2024-01-24,,CPSEETF,ETF - CPSE,70.54,37.85,54.85,66.27,86.37,28.61,6.44,1,1,1,YES,40.47,1,YES,,,,,
2024-01-24,,ICICIB22,ETF - Bharat 22 Index,93.76,57.53,76.33,89.71,62.98,22.84,4.51,2,2,5,YES,30.11,2,YES,,,,,
2024-01-24,,TNIDETF,ETF - Digital,78.25,55.04,67.18,74.46,42.17,16.48,5.09,3,5,3,YES,21.25,3,YES,,,,,
2024-01-24,,PSUBNKBEES,ETF - PSU Bank,65.7,47.43,55.77,61.99,38.52,17.81,5.98,4,4,2,YES,20.77,4,YES,,,,,
2024-01-24,,JUNIORBEES,ETF - Next 50,576.22,445.74,484.16,557.59,29.27,19.01,3.34,6,3,6,YES,17.21,5,,,,,,
2024-01-24,,LOWVOLIETF,ETF - Top 100,18.71,14.32,16.49,18.37,30.66,13.46,1.85,5,7,8,YES,15.32,6,,,,,,
2024-01-24,,FMCGIETF,ETF - FMCG,57.66,44.97,53.81,57.24,28.22,7.15,0.73,7,10,9,YES,12.04,7,YES,,,,,
2024-01-24,,MNC,ETF - MNC,24.37,19.85,22.35,23.86,22.77,9.04,2.14,8,9,7,YES,11.32,8,,,,,,
2024-01-24,,NIFTYBEES,ETF - Top 50,237.29,196.61,214.3,236.93,20.69,10.73,0.15,9,8,11,YES,10.52,9,,,,,,
2024-01-24,,GOLDBEES,ETF - GOLD,52.91,48.23,50.94,53.46,9.7,3.87,-1.03,10,11,12,YES,4.18,10,,,,,,
2024-01-24,,GILT5YBEES,ETF - Fixed Income,54.59,50.59,53.44,54.2,7.91,2.15,0.72,11,13,10,YES,3.59,11,,,,,,
2024-01-24,,BANKBEES,ETF - Bank,460.2,429.24,445.59,486.0,7.21,3.28,-5.31,13,12,14,YES,1.73,12,,,,,,
2024-01-24,,PVTBANIETF,ETF - Pvt Bank,23.01,21.37,22.73,24.48,7.67,1.23,-6.0,12,15,15,YES,0.97,13,,,,,,
2024-01-24,,SILVERBEES,ETF - SILVER,70.13,67.18,69.22,73.31,4.39,1.31,-4.34,14,14,13,YES,0.46,14,,,,,,
2024-01-24,,HDFCSML250,ETF - SmallCap,145.24,,125.48,138.84,,15.75,4.61,22,6,4,NO,10.18,15,,,,,,
2024-01-24,,AUTOBEES,ETF - Auto,188.47,,,,,,,15,16,16,NO,,16,,,,,,
2024-01-24,,BFSI,ETF - Fin Services,20.53,,,,,,,16,17,17,NO,,17,,,,,,
2024-01-24,,COMMOIETF,ETF - Commodities,77.06,,,,,,,17,18,18,NO,,18,,,,,,
2024-01-24,,CONSUMBEES,ETF - Consumption,105.23,,,,,,,18,19,19,NO,,19,,,,,,
2024-01-24,,DIVOPPBEES,ETF - Dividend Opportunities 50,70.37,,,,,,,19,20,20,NO,,20,,,,,,
2024-01-24,,ESG,ETF - Nifty 100 ESG Sector Leaders,35.46,,,,,,,20,21,21,NO,,21,,,,,,
2024-01-24,,FINIETF,ETF - Fin Services Ex-Bank,22.48,,,,,,,21,22,22,NO,,22,,,,,,
2024-01-24,,HEALTHIETF,ETF - Healthcare,113.91,,,,,,,23,23,23,NO,,23,,,,,,
2024-01-24,,ITBEES,ETF - IT,39.27,,,,,,,24,24,24,NO,,24,,,,,,
2024-01-24,,LIQUIDCASE,ETF - Liquid Assets,100.22,,,,,,,25,25,25,NO,,25,,,,,,
2024-01-24,,LTGILTBEES,ETF - Fixed Income,24.99,,,,,,,26,26,26,NO,,26,,,,,,
2024-01-24,,MAKEINDIA,ETF - Manufacturing,111.64,,,,,,,27,27,27,NO,,27,,,,,,
2024-01-24,,MID150BEES,ETF - MidCap,179.41,,,,,,,28,28,28,NO,,28,,,,,,
2024-01-24,,PHARMABEES,ETF - Pharma,18.05,,,,,,,29,29,29,NO,,29,,,,,,
2024-01-25,,CPSEETF,ETF - CPSE,71.41,37.86,55.29,65.99,88.62,29.16,8.21,1,1,1,YES,41.99,1,YES,,,,,
2024-01-25,,ICICIB22,ETF - Bharat 22 Index,94.14,57.45,76.88,89.97,63.86,22.45,4.63,2,2,2,YES,30.32,2,YES,,,,,
2024-01-25,,TNIDETF,ETF - Digital,77.59,54.51,67.06,74.87,42.34,15.7,3.63,3,5,5,YES,20.56,3,YES,,,,,
2024-01-25,,PSUBNKBEES,ETF - PSU Bank,65.95,48.19,55.81,63.08,36.85,18.17,4.55,4,4,4,YES,19.86,4,YES,,,,,
2024-01-25,,JUNIORBEES,ETF - Next 50,579.09,446.09,485.39,560.25,29.81,19.3,3.36,6,3,6,YES,17.49,5,,,,,,
2024-01-25,,LOWVOLIETF,ETF - Top 100,18.61,14.33,16.48,18.45,29.87,12.92,0.87,5,7,8,YES,14.55,6,,,,,,
2024-01-25,,MNC,ETF - MNC,24.25,19.82,22.32,23.99,22.35,8.65,1.08,8,9,7,YES,10.69,7,,,,,,
2024-01-25,,FMCGIETF,ETF - FMCG,57.02,45.06,53.81,57.49,26.54,5.97,-0.82,7,10,10,YES,10.56,8,YES,,,,,
2024-01-25,,NIFTYBEES,ETF - Top 50,236.15,196.06,214.24,238.91,20.45,10.23,-1.16,9,8,11,YES,9.84,9,,,,,,
2024-01-25,,GILT5YBEES,ETF - Fixed Income,54.57,50.56,53.41,54.21,7.93,2.17,0.66,11,13,9,YES,3.59,10,,,,,,
2024-01-25,,GOLDBEES,ETF - GOLD,52.72,48.7,51.31,53.63,8.25,2.75,-1.7,10,11,12,YES,3.1,11,,,,,,
2024-01-25,,BANKBEES,ETF - Bank,457.51,427.67,446.11,491.41,6.98,2.56,-6.9,13,12,14,YES,0.88,12,,,,,,
2024-01-25,,PVTBANIETF,ETF - Pvt Bank,22.9,21.27,22.78,24.7,7.66,0.53,-7.29,12,15,15,YES,0.3,13,,,,,,
2024-01-25,,SILVERBEES,ETF - SILVER,70.12,68.26,69.69,73.06,2.72,0.62,-4.02,14,14,13,YES,-0.23,14,,,,,,
2024-01-25,,HDFCSML250,ETF - SmallCap,145.68,,125.97,139.31,,15.65,4.57,22,6,3,NO,10.11,15,,,,,,
2024-01-25,,AUTOBEES,ETF - Auto,188.8,,,,,,,15,16,16,NO,,16,,,,,,
2024-01-25,,BFSI,ETF - Fin Services,20.44,,,,,,,16,17,17,NO,,17,,,,,,
2024-01-25,,COMMOIETF,ETF - Commodities,77.15,,,,,,,17,18,18,NO,,18,,,,,,
2024-01-25,,CONSUMBEES,ETF - Consumption,105.0,,,,,,,18,19,19,NO,,19,,,,,,
2024-01-25,,DIVOPPBEES,ETF - Dividend Opportunities 50,70.19,,,,,,,19,20,20,NO,,20,,,,,,
2024-01-25,,ESG,ETF - Nifty 100 ESG Sector Leaders,35.34,,,,,,,20,21,21,NO,,21,,,,,,
2024-01-25,,FINIETF,ETF - Fin Services Ex-Bank,22.47,,,,,,,21,22,22,NO,,22,,,,,,
2024-01-25,,HEALTHIETF,ETF - Healthcare,112.43,,,,,,,23,23,23,NO,,23,,,,,,
2024-01-25,,ITBEES,ETF - IT,38.68,,,,,,,24,24,24,NO,,24,,,,,,
2024-01-25,,LIQUIDCASE,ETF - Liquid Assets,100.29,,,,,,,25,25,25,NO,,25,,,,,,
2024-01-25,,LTGILTBEES,ETF - Fixed Income,25.01,,,,,,,26,26,26,NO,,26,,,,,,
2024-01-25,,MAKEINDIA,ETF - Manufacturing,111.38,,,,,,,27,27,27,NO,,27,,,,,,
2024-01-25,,MID150BEES,ETF - MidCap,178.49,,,,,,,28,28,28,NO,,28,,,,,,
2024-01-25,,PHARMABEES,ETF - Pharma,17.79,,,,,,,29,29,29,NO,,29,,,,,,
2024-01-29,,CPSEETF,ETF - CPSE,74.32,38.11,56.65,67.29,95.01,31.19,10.45,1,1,1,YES,45.55,1,YES,,,,,
2024-01-29,,ICICIB22,ETF - Bharat 22 Index,96.51,57.76,77.77,91.52,67.09,24.1,5.45,2,2,3,YES,32.21,2,YES,,,,,
2024-01-29,,PSUBNKBEES,ETF - PSU Bank,67.29,47.23,57.39,63.87,42.47,17.25,5.35,3,4,4,YES,21.69,3,YES,,,,,
2024-01-29,,TNIDETF,ETF - Digital,77.67,54.55,67.11,74.86,42.38,15.74,3.75,4,6,6,YES,20.62,4,YES,,,,,
2024-01-29,,JUNIORBEES,ETF - Next 50,585.04,446.3,488.53,562.75,31.09,19.76,3.96,5,3,5,YES,18.27,5,,,,,,
2024-01-29,,LOWVOLIETF,ETF - Top 100,18.82,14.45,16.51,18.73,30.24,13.99,0.48,6,7,9,YES,14.9,6,,,,,,
2024-01-29,,MNC,ETF - MNC,24.43,19.98,22.19,24.08,22.27,10.09,1.45,8,9,7,YES,11.27,7,,,,,,
2024-01-29,,NIFTYBEES,ETF - Top 50,240.05,197.47,214.55,240.16,21.56,11.89,-0.05,9,8,10,YES,11.13,8,,,,,,
2024-01-29,,FMCGIETF,ETF - FMCG,57.04,45.35,53.69,58.35,25.78,6.24,-2.25,7,10,12,YES,9.92,9,YES,,,,,
2024-01-29,,GOLDBEES,ETF - GOLD,52.97,48.5,50.93,53.84,9.22,4.01,-1.62,11,11,11,YES,3.87,10,,,,,,
2024-01-29,,GILT5YBEES,ETF - Fixed Income,54.6,50.54,53.41,54.23,8.03,2.23,0.68,13,15,8,YES,3.65,11,,,,,,
2024-01-29,,PVTBANIETF,ETF - Pvt Bank,23.4,21.29,22.8,24.91,9.91,2.63,-6.06,10,13,15,YES,2.16,12,,,,,,
2024-01-29,,BANKBEES,ETF - Bank,464.26,428.04,446.84,493.58,8.46,3.9,-5.94,12,12,14,YES,2.14,13,,,,,,
2024-01-29,,SILVERBEES,ETF - SILVER,70.43,68.05,68.63,73.39,3.5,2.62,-4.03,14,14,13,YES,0.7,14,,,,,,
2024-01-29,,HDFCSML250,ETF - SmallCap,147.65,,126.15,139.91,,17.04,5.53,22,5,2,NO,11.29,15,,,,,,
2024-01-29,,AUTOBEES,ETF - Auto,191.8,,,,,,,15,16,16,NO,,16,,,,,,
2024-01-29,,BFSI,ETF - Fin Services,20.75,,,,,,,16,17,17,NO,,17,,,,,,
2024-01-29,,COMMOIETF,ETF - Commodities,79.74,,,,,,,17,18,18,NO,,18,,,,,,
2024-01-29,,CONSUMBEES,ETF - Consumption,105.49,,,,,,,18,19,19,NO,,19,,,,,,
2024-01-29,,DIVOPPBEES,ETF - Dividend Opportunities 50,71.23,,,,,,,19,20,20,NO,,20,,,,,,
2024-01-29,,ESG,ETF - Nifty 100 ESG Sector Leaders,35.93,,,,,,,20,21,21,NO,,21,,,,,,
2024-01-29,,FINIETF,ETF - Fin Services Ex-Bank,22.82,,,,,,,21,22,22,NO,,22,,,,,,
2024-01-29,,HEALTHIETF,ETF - Healthcare,113.03,,,,,,,23,23,23,NO,,23,,,,,,
2024-01-29,,ITBEES,ETF - IT,38.69,,,,,,,24,24,24,NO,,24,,,,,,
2024-01-29,,LIQUIDCASE,ETF - Liquid Assets,100.31,,,,,,,25,25,25,NO,,25,,,,,,
2024-01-29,,LTGILTBEES,ETF - Fixed Income,25.0,,,,,,,26,26,26,NO,,26,,,,,,
2024-01-29,,MAKEINDIA,ETF - Manufacturing,112.84,,,,,,,27,27,27,NO,,27,,,,,,
2024-01-29,,MID150BEES,ETF - MidCap,181.1,,,,,,,28,28,28,NO,,28,,,,,,
2024-01-29,,PHARMABEES,ETF - Pharma,17.91,,,,,,,29,29,29,NO,,29,,,,,,
2024-01-30,,CPSEETF,ETF - CPSE,73.71,38.49,56.93,66.88,91.5,29.47,10.21,1,1,1,YES,43.73,1,YES,,,,,
2024-01-30,,ICICIB22,ETF - Bharat 22 Index,95.72,58.17,78.54,91.13,64.55,21.87,5.04,2,2,4,YES,30.49,2,YES,,,,,
2024-01-30,,PSUBNKBEES,ETF - PSU Bank,68.08,46.74,57.68,63.45,45.66,18.03,7.3,3,4,2,YES,23.66,3,YES,,,,,
2024-01-30,,TNIDETF,ETF - Digital,77.52,55.04,68.31,75.03,40.84,13.48,3.32,4,6,5,YES,19.21,4,YES,,,,,
2024-01-30,,JUNIORBEES,ETF - Next 50,583.1,445.49,493.24,567.36,30.89,18.22,2.77,5,3,6,YES,17.29,5,,,,,,
2024-01-30,,LOWVOLIETF,ETF - Top 100,18.7,14.5,16.59,18.72,28.97,12.72,-0.11,6,7,8,YES,13.86,6,,,,,,
2024-01-30,,MNC,ETF - MNC,24.39,20.0,22.47,24.42,21.95,8.54,-0.12,8,9,9,YES,10.12,7,,,,,,
2024-01-30,,NIFTYBEES,ETF - Top 50,238.13,198.65,216.97,239.65,19.87,9.75,-0.63,9,8,10,YES,9.66,8,,,,,,
2024-01-30,,FMCGIETF,ETF - FMCG,56.49,45.58,54.02,58.83,23.94,4.57,-3.98,7,10,13,YES,8.18,9,YES,,,,,
2024-01-30,,GOLDBEES,ETF - GOLD,53.13,48.46,51.46,53.66,9.64,3.25,-0.99,10,11,11,YES,3.96,10,,,,,,
2024-01-30,,GILT5YBEES,ETF - Fixed Income,54.64,50.58,53.54,54.32,8.03,2.05,0.59,12,13,7,YES,3.56,11,,,,,,
2024-01-30,,BANKBEES,ETF - Bank,462.94,430.01,450.48,492.43,7.66,2.77,-5.99,13,12,14,YES,1.48,12,,,,,,
2024-01-30,,PVTBANIETF,ETF - Pvt Bank,23.29,21.43,22.95,24.84,8.68,1.48,-6.24,11,14,15,YES,1.31,13,,,,,,
2024-01-30,,SILVERBEES,ETF - SILVER,70.78,68.2,70.86,72.18,3.78,-0.11,-1.94,14,15,12,YES,0.58,14,,,,,,
2024-01-30,,HDFCSML250,ETF - SmallCap,148.26,,129.13,140.57,,14.81,5.47,22,5,3,NO,10.14,15,,,,,,
2024-01-30,,AUTOBEES,ETF - Auto,191.75,,,,,,,15,16,16,NO,,16,,,,,,
2024-01-30,,BFSI,ETF - Fin Services,20.63,,,,,,,16,17,17,NO,,17,,,,,,
2024-01-30,,COMMOIETF,ETF - Commodities,79.22,,,,,,,17,18,18,NO,,18,,,,,,
2024-01-30,,CONSUMBEES,ETF - Consumption,104.49,,,,,,,18,19,19,NO,,19,,,,,,
2024-01-30,,DIVOPPBEES,ETF - Dividend Opportunities 50,70.93,,,,,,,19,20,20,NO,,20,,,,,,
2024-01-30,,ESG,ETF - Nifty 100 ESG Sector Leaders,35.61,,,,,,,20,21,21,NO,,21,,,,,,
2024-01-30,,FINIETF,ETF - Fin Services Ex-Bank,22.56,,,,,,,21,22,22,NO,,22,,,,,,
2024-01-30,,HEALTHIETF,ETF - Healthcare,112.93,,,,,,,23,23,23,NO,,23,,,,,,
2024-01-30,,ITBEES,ETF - IT,38.61,,,,,,,24,24,24,NO,,24,,,,,,
2024-01-30,,LIQUIDCASE,ETF - Liquid Assets,100.33,,,,,,,25,25,25,NO,,25,,,,,,
2024-01-30,,LTGILTBEES,ETF - Fixed Income,25.02,,,,,,,26,26,26,NO,,26,,,,,,
2024-01-30,,MAKEINDIA,ETF - Manufacturing,112.36,,,,,,,27,27,27,NO,,27,,,,,,
2024-01-30,,MID150BEES,ETF - MidCap,180.62,,,,,,,28,28,28,NO,,28,,,,,,
2024-01-30,,PHARMABEES,ETF - Pharma,17.76,,,,,,,29,29,29,NO,,29,,,,,,
2024-01-31,,CPSEETF,ETF - CPSE,74.38,38.82,57.18,67.17,91.6,30.08,10.73,1,1,1,YES,44.14,1,YES,,,,,
2024-01-31,,ICICIB22,ETF - Bharat 22 Index,95.89,58.39,78.58,91.63,64.22,22.03,4.65,2,2,4,YES,30.3,2,YES,,,,,
2024-01-31,,PSUBNKBEES,ETF - PSU Bank,69.6,46.87,57.5,64.02,48.5,21.04,8.72,3,3,2,YES,26.09,3,YES,,,,,
2024-01-31,,TNIDETF,ETF - Digital,78.31,55.03,69.4,75.15,42.3,12.84,4.2,4,6,5,YES,19.78,4,YES,,,,,
2024-01-31,,JUNIORBEES,ETF - Next 50,587.7,443.77,494.86,568.13,32.43,18.76,3.44,5,4,6,YES,18.21,5,,,,,,
2024-01-31,,LOWVOLIETF,ETF - Top 100,18.88,14.44,16.74,18.73,30.75,12.78,0.8,6,7,8,YES,14.78,6,,,,,,
2024-01-31,,NIFTYBEES,ETF - Top 50,240.26,198.43,218.16,240.35,21.08,10.13,-0.04,9,8,9,YES,10.39,7,,,,,,
2024-01-31,,MNC,ETF - MNC,24.43,19.95,22.56,24.51,22.46,8.29,-0.33,8,9,10,YES,10.14,8,,,,,,
2024-01-31,,FMCGIETF,ETF - FMCG,57.0,45.22,54.13,59.28,26.05,5.3,-3.85,7,10,13,YES,9.17,9,YES,,,,,
2024-01-31,,GOLDBEES,ETF - GOLD,53.35,48.5,51.39,53.74,10.0,3.81,-0.73,11,12,11,YES,4.36,10,,,,,,
2024-01-31,,GILT5YBEES,ETF - Fixed Income,54.69,50.69,53.58,54.24,7.89,2.07,0.83,13,14,7,YES,3.6,11,,,,,,
2024-01-31,,BANKBEES,ETF - Bank,468.76,428.67,450.2,491.65,9.35,4.12,-4.66,12,11,14,YES,2.94,12,,,,,,
2024-01-31,,PVTBANIETF,ETF - Pvt Bank,23.5,21.3,22.99,24.8,10.33,2.22,-5.24,10,13,15,YES,2.44,13,,,,,,
2024-01-31,,SILVERBEES,ETF - SILVER,70.59,66.74,71.42,72.48,5.77,-1.16,-2.61,14,15,12,YES,0.67,14,,,,,,
2024-01-31,,HDFCSML250,ETF - SmallCap,151.42,,129.95,141.97,,16.52,6.66,22,5,3,NO,11.59,15,,,,,,
2024-01-31,,AUTOBEES,ETF - Auto,194.76,,,,,,,15,16,16,NO,,16,,,,,,
2024-01-31,,BFSI,ETF - Fin Services,20.83,,,,,,,16,17,17,NO,,17,,,,,,
2024-01-31,,COMMOIETF,ETF - Commodities,79.77,,,,,,,17,18,18,NO,,18,,,,,,
2024-01-31,,CONSUMBEES,ETF - Consumption,105.51,,,,,,,18,19,19,NO,,19,,,,,,
2024-01-31,,DIVOPPBEES,ETF - Dividend Opportunities 50,71.58,,,,,,,19,20,20,NO,,20,,,,,,
2024-01-31,,ESG,ETF - Nifty 100 ESG Sector Leaders,35.94,,,,,,,20,21,21,NO,,21,,,,,,
2024-01-31,,FINIETF,ETF - Fin Services Ex-Bank,22.83,,,,,,,21,22,22,NO,,22,,,,,,
2024-01-31,,HEALTHIETF,ETF - Healthcare,115.67,,,,,,,23,23,23,NO,,23,,,,,,
2024-01-31,,ITBEES,ETF - IT,38.78,,,,,,,24,24,24,NO,,24,,,,,,
2024-01-31,,LIQUIDCASE,ETF - Liquid Assets,100.35,,,,,,,25,25,25,NO,,25,,,,,,
2024-01-31,,LTGILTBEES,ETF - Fixed Income,25.05,,,,,,,26,26,26,NO,,26,,,,,,
2024-01-31,,MAKEINDIA,ETF - Manufacturing,114.0,,,,,,,27,27,27,NO,,27,,,,,,
2024-01-31,,MID150BEES,ETF - MidCap,183.04,,,,,,,28,28,28,NO,,28,,,,,,
2024-01-31,,PHARMABEES,ETF - Pharma,18.23,,,,,,,29,29,29,NO,,29,,,,,,
2024-02-01,,CPSEETF,ETF - CPSE,74.76,39.1,57.08,67.25,91.2,30.97,11.17,1,1,2,YES,44.45,1,YES,,,,,
2024-02-01,,PSUBNKBEES,ETF - PSU Bank,71.82,46.97,56.3,63.72,52.91,27.57,12.71,3,2,1,YES,31.06,2,YES,,,,,
2024-02-01,,ICICIB22,ETF - Bharat 22 Index,96.11,58.54,78.34,91.4,64.18,22.68,5.15,2,3,4,YES,30.67,3,YES,,,,,
2024-02-01,,TNIDETF,ETF - Digital,77.82,54.8,69.88,74.67,42.01,11.36,4.22,4,7,5,YES,19.2,4,YES,,,,,
2024-02-01,,JUNIORBEES,ETF - Next 50,589.92,442.84,498.2,566.68,33.21,18.41,4.1,5,4,6,YES,18.57,5,,,,,,
2024-02-01,,LOWVOLIETF,ETF - Top 100,18.83,14.33,16.89,18.66,31.4,11.49,0.91,6,6,8,YES,14.6,6,,,,,,
2024-02-01,,MNC,ETF - MNC,24.54,19.68,22.53,24.47,24.7,8.92,0.29,8,9,10,YES,11.3,7,,,,,,
2024-02-01,,NIFTYBEES,ETF - Top 50,240.03,197.45,218.02,239.21,21.56,10.1,0.34,9,8,9,YES,10.67,8,,,,,,
2024-02-01,,FMCGIETF,ETF - FMCG,57.13,44.76,54.45,59.08,27.64,4.92,-3.3,7,11,12,YES,9.75,9,YES,,,,,
2024-02-01,,GOLDBEES,ETF - GOLD,53.46,48.76,51.86,54.01,9.64,3.09,-1.02,11,13,11,YES,3.9,10,,,,,,
2024-02-01,,BANKBEES,ETF - Bank,470.28,430.59,444.92,487.14,9.22,5.7,-3.46,12,10,13,YES,3.82,11,,,,,,
2024-02-01,,GILT5YBEES,ETF - Fixed Income,54.77,50.63,53.62,54.25,8.18,2.14,0.96,13,14,7,YES,3.76,12,,,,,,
2024-02-01,,PVTBANIETF,ETF - Pvt Bank,23.6,21.4,22.68,24.52,10.28,4.06,-3.75,10,12,14,YES,3.53,13,,,,,,
2024-02-01,,SILVERBEES,ETF - SILVER,69.98,67.59,72.27,73.01,3.54,-3.17,-4.15,14,15,15,YES,-1.26,14,,,,,,
2024-02-01,,HDFCSML250,ETF - SmallCap,151.82,,130.1,141.91,,16.69,6.98,22,5,3,NO,11.84,15,,,,,,
2024-02-01,,AUTOBEES,ETF - Auto,196.39,,,,,,,15,16,16,NO,,16,,,,,,
2024-02-01,,BFSI,ETF - Fin Services,20.86,,,,,,,16,17,17,NO,,17,,,,,,
2024-02-01,,COMMOIETF,ETF - Commodities,79.62,,,,,,,17,18,18,NO,,18,,,,,,
2024-02-01,,CONSUMBEES,ETF - Consumption,105.77,,,,,,,18,19,19,NO,,19,,,,,,
2024-02-01,,DIVOPPBEES,ETF - Dividend Opportunities 50,71.72,,,,,,,19,20,20,NO,,20,,,,,,
2024-02-01,,ESG,ETF - Nifty 100 ESG Sector Leaders,36.01,,,,,,,20,21,21,NO,,21,,,,,,
2024-02-01,,FINIETF,ETF - Fin Services Ex-Bank,22.7,,,,,,,21,22,22,NO,,22,,,,,,
2024-02-01,,HEALTHIETF,ETF - Healthcare,115.33,,,,,,,23,23,23,NO,,23,,,,,,
2024-02-01,,ITBEES,ETF - IT,38.69,,,,,,,24,24,24,NO,,24,,,,,,
2024-02-01,,LIQUIDCASE,ETF - Liquid Assets,100.36,,,,,,,25,25,25,NO,,25,,,,,,
2024-02-01,,LTGILTBEES,ETF - Fixed Income,25.18,,,,,,,26,26,26,NO,,26,,,,,,
2024-02-01,,MAKEINDIA,ETF - Manufacturing,113.71,,,,,,,27,27,27,NO,,27,,,,,,
2024-02-01,,MID150BEES,ETF - MidCap,182.12,,,,,,,28,28,28,NO,,28,,,,,,
2024-02-01,,PHARMABEES,ETF - Pharma,18.12,,,,,,,29,29,29,NO,,29,,,,,,
2024-02-02,,CPSEETF,ETF - CPSE,77.58,39.13,56.99,67.06,98.26,36.13,15.69,1,1,1,YES,50.03,1,YES,,,,,
2024-02-02,,PSUBNKBEES,ETF - PSU Bank,73.54,47.11,56.23,64.46,56.1,30.78,14.09,3,2,2,YES,33.66,2,YES,,,,,
2024-02-02,,ICICIB22,ETF - Bharat 22 Index,98.34,58.84,78.05,91.51,67.13,26.0,7.46,2,3,4,YES,33.53,3,YES,,,,,
2024-02-02,,JUNIORBEES,ETF - Next 50,594.92,443.84,496.95,571.71,34.04,19.71,4.06,5,4,6,YES,19.27,4,,,,,,
2024-02-02,,TNIDETF,ETF - Digital,77.91,54.81,70.46,74.54,42.15,10.57,4.52,4,8,5,YES,19.08,5,YES,,,,,
2024-02-02,,LOWVOLIETF,ETF - Top 100,19.0,14.42,16.83,18.62,31.76,12.89,2.04,6,6,7,YES,15.57,6,,,,,,
2024-02-02,,NIFTYBEES,ETF - Top 50,241.3,198.44,217.35,237.74,21.6,11.02,1.5,9,7,8,YES,11.37,7,,,,,,
2024-02-02,,MNC,ETF - MNC,24.48,19.8,22.64,24.39,23.64,8.13,0.37,8,9,10,YES,10.71,8,,,,,,
2024-02-02,,FMCGIETF,ETF - FMCG,57.05,45.18,54.36,59.27,26.27,4.95,-3.75,7,11,14,YES,9.16,9,YES,,,,,
2024-02-02,,GOLDBEES,ETF - GOLD,53.58,48.77,51.66,53.53,9.86,3.72,0.09,10,12,11,YES,4.56,10,,,,,,
2024-02-02,,GILT5YBEES,ETF - Fixed Income,54.82,50.7,53.61,54.29,8.13,2.26,0.98,13,14,9,YES,3.79,11,,,,,,
2024-02-02,,BANKBEES,ETF - Bank,469.24,433.57,444.62,486.17,8.23,5.54,-3.48,12,10,13,YES,3.43,12,,,,,,
